,name,x,y,address
420,Karben DE,8.7717673,50.2313417,"Karben, Wetteraukreis, Hessen, 61184, Deutschland"
421,Karlsruhe DE,8.4034195,49.0068705,"Karlsruhe, Baden-Württemberg, Deutschland"
422,Karlsruhe West DE,8.401331108499702,49.01270195,"Bundesverfassungsgericht, 3, Schlossbezirk, Innenstadt-West Östlicher Teil, Innenstadt-West, Karlsruhe, Baden-Württemberg, 76131, Deutschland"
423,Kasso DE,6.900764938979943,49.63531555,"Bistro Pi-Kasso, 47, Hauptstraße, Gusenburg, Hermeskeil, Landkreis Trier-Saarburg, Rheinland-Pfalz, 54413, Deutschland"
424,Kempten AT,10.61969471618445,47.495625399999994,"Tannheimer Hütte, 71, Gemeinde Nesselwängle, Bezirk Reutte, Tirol, 6672, Österreich"
425,Kerepes HU,19.30267390611957,47.559180600000005,"Kerepes, Gödöllői járás, Pest megye, Közép-Magyarország, Magyarország"
426,Kiel S DE,7.2367441,50.965289,"Kiel, Unterkülheim, Bergisch Gladbach, Rheinisch-Bergischer Kreis, Nordrhein-Westfalen, 51429, Deutschland"
427,Kiel W DE,10.144719060049372,54.37953465,"Flughafen Kiel-Holtenau, Stettiner Weg, Stift, Altenholz, Rendsburg-Eckernförde, Schleswig-Holstein, 24161, Deutschland"
428,Kisvarda HU,22.0784247,48.2257593,"Kisvárda, Kisvárdai járás, Szabolcs-Szatmár-Bereg megye, Észak-Alföld, Alföld és Észak, 4600, Magyarország"
429,Klaus AT,9.647796,47.3077586,"Klaus, Gemeinde Klaus, Bezirk Feldkirch, Vorarlberg, 6833, Österreich"
430,Klece SI,14.4943175,46.0980646,"Kleče, Ljubljana, Upravna Enota Ljubljana, 1001, Slovenija"
431,Kledering AT,16.435957,48.1322075,"Kledering, Gemeinde Schwechat, Bezirk Bruck an der Leitha, Niederösterreich, 2320, Österreich"
432,Klein Ilsede DE,10.1408802,52.2693158,"Klein Solschen, Ilsede, Landkreis Peine, Niedersachsen, Deutschland"
433,Kletne CZ,17.9061469,49.6709937,"Kletné, Suchdol nad Odrou, okres Nový Jičín, Moravskoslezský kraj, Moravskoslezsko, Česko"
434,Klostermansfeld DE,11.4933395,51.5841525,"Klostermansfeld, Mansfelder Grund-Helbra, Mansfeld-Südharz, Sachsen-Anhalt, 06308, Deutschland"
435,Kocin CZ,13.4761378,49.9303801,"Kočín, okres Plzeň-sever, Plzeňský kraj, Jihozápad, 331 41, Česko"
436,Konjsko HR,16.5009741,43.5933037,"Konjsko, Općina Klis, Splitsko-dalmatinska županija, Hrvatska"
437,Kopanina CZ,17.0555509,49.4054191,"Kopanina, Vincencov, okres Prostějov, Olomoucký kraj, Střední Morava, 79806, Česko"
438,Kosice SK,21.2496774,48.7172272,"Košice, Košický kraj, Východné Slovensko, Slovensko"
439,Kozlodui RO,23.728258,43.7727332,"Козлодуй, Враца, 3320, Бългaрия"
440,Krajnik DE,,,
441,Krasikov CZ,16.6956957,49.8555825,"Krasíkov, okres Ústí nad Orlicí, Pardubický kraj, Severovýchod, Česko"
442,Kriegenbrunn DE,10.954261,49.5559747,"Kriegenbrunn, Frauenaurach, Erlangen, Bayern, 91056, Deutschland"
443,Kriftel DE,8.4707355,50.0850027,"Kriftel, Main-Taunus-Kreis, Hessen, 65830, Deutschland"
444,Krimpen a d IJssel NL,4.5887889,51.914403,"Krimpen aan den IJssel, Zuid-Holland, Nederland"
445,Krizovany CZ,,,
446,Krizovany SK,21.05,48.9833333,"Krížovany, okres Prešov, Prešovský kraj, Východné Slovensko, 082 33, Slovensko"
447,Kronstorf AT,14.4644653,48.142235,"Kronstorf, Bezirk Linz-Land, Oberösterreich, 4484, Österreich"
448,Krosno SK,,,
449,Krsko HR,,,
450,Krsko SI,15.4946767,45.9576446,"Krško, Slovenija"
451,Krümmel DE,7.7217486,50.5353537,"Krümmel, Selters (Westerwald), Westerwaldkreis, Rheinland-Pfalz, Deutschland"
452,Krün DE,11.2787041,47.5061521,"Krün, Landkreis Garmisch-Partenkirchen, Bayern, Deutschland"
453,Krümmel DE,7.7217486,50.5353537,"Krümmel, Selters (Westerwald), Westerwaldkreis, Rheinland-Pfalz, Deutschland"
454,Kühmoos DE,12.9236498,48.7556165,"Kühmoos, Aholming, Landkreis Deggendorf, Bayern, 94527, Deutschland"
455,Kühtai DE,,,
456,Kummerfeld DE,9.791835937499442,53.70360945,"Kummerfeld, Pinnau, Pinneberg, Schleswig-Holstein, 25495, Deutschland"
457,Kupferzell DE,9.6902519,49.2276928,"Kupferzell, Verwaltungsverband Hohenloher Ebene, Hohenlohekreis, Baden-Württemberg, 74635, Deutschland"
458,Kuppenheim DE,8.2545743,48.8272323,"Kuppenheim, Nachbarschaftsverband Bischweier-Kuppenheim, Landkreis Rastatt, Baden-Württemberg, 76456, Deutschland"
459,L. Mara SK,21.190553,48.6221649,"L, Železiarne, Košice - mestská časť Šaca, okres Košice II, Košice, Košický kraj, Východné Slovensko, 044 54, Slovensko"
460,LA TROQUE BE,5.4974623,50.6041866,"La Troque, Jemeppe-Sur-Meuse, Seraing, Liège, Wallonie, 4100, België / Belgique / Belgien"
461,LAGISZA PL,19.1373312,50.3500663,"Łagisza, Będzin, powiat będziński, Górnośląsko-Zagłębiowska Metropolia, województwo śląskie, 42-500, Polska"
462,LARCAY FR,0.7731444526544786,47.35135425,"Larçay, Tours, Indre-et-Loire, Centre-Val de Loire, France métropolitaine, 37270, France"
463,LATENA FR,2.927620018230453,49.6620665,"Laténa, Beaulieu-les-Fontaines, Compiègne, Oise, Hauts-de-France, France métropolitaine, 60310, France"
464,LATOUR BE,5.5704642,49.5581925,"Latour, Virton, Luxembourg, Wallonie, België / Belgique / Belgien"
465,LAUNAY FR,0.7399954686671728,49.107526199999995,"Launay, Bernay, Eure, Normandie, France métropolitaine, 27470, France"
466,LE VAL BE,4.6578823,50.7116262,"Le Pisselet, Dion-Valmont, Chaumont-Gistoux, Nivelles, Brabant wallon, Wallonie, 1325, België / Belgique / Belgien"
467,LEMESANY PL,,,
468,LESNIOW PL,19.3782767,50.6332106,"Leśniów, Żarki, gmina Żarki, powiat myszkowski, województwo śląskie, 42-310, Polska"
469,LESQUIVE FR,,,
470,LESZNO PL,16.58042182076424,51.8436068,"Leszno, województwo wielkopolskie, Polska"
471,LEVI SK,21.23710401715116,48.695298199999996,"Levi's, 32, Moldavská cesta, Terasa, Košice - mestská časť Západ, okres Košice II, Košice, Košický kraj, Východné Slovensko, 04011, Slovensko"
472,LILLO BE,4.31430209370896,51.3141717,"Lillo, Berendrecht-Zandvliet-Lillo, Antwerpen, Vlaanderen, België / Belgique / Belgien"
473,LIMEUX FR,1.8063981869911316,50.016706299999996,"Limeux, Abbeville, Somme, Hauts-de-France, France métropolitaine, 80490, France"
474,LINT BE,4.4922187,51.1268305,"Lint, Antwerpen, Vlaanderen, 2547, België / Belgique / Belgien"
475,LISKOWIEC PL,22.5472378,49.310316,"Liskowiec, Paniszczów, gmina Czarna, powiat bieszczadzki, województwo podkarpackie, 38-709, Polska"
476,LIXHE BE,5.680109,50.7550757,"Lixhe, Visé, Liège, Wallonie, 4600, België / Belgique / Belgien"
477,LOGELBACH FR,7.319627380616313,48.0828385,"Logelbach, Wintzenheim, Colmar-Ribeauvillé, Haut-Rhin, Grand Est, France métropolitaine, 68124, France"
478,LOMZA SYSTEMOWA PL,22.052183817808846,53.18243065,"Łomża, województwo podlaskie, Polska"
479,LONNY BE,,,
480,LONNY FR,4.587521648966096,49.81496035,"Lonny, Charleville-Mézières, Ardennes, Grand Est, France métropolitaine, 08150, France"
481,LOSNICE PL,19.4666667,50.5,"Łośnice, Zawiercie, powiat zawierciański, województwo śląskie, 42-401, Polska"
482,LOUISFERT FR,-1.4268225105821775,47.670376,"Louisfert, Châteaubriant-Ancenis, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44110, France"
483,LUBLIN PL,22.5701022,51.250559,"Lublin, województwo lubelskie, Polska"
484,LUBOCZA PL,20.0918596,50.0965148,"Lubocza, Wzgórza Krzesławickie, Kraków, województwo małopolskie, Polska"
485,Lacu Sarat RO,22.3638024,46.8029041,"Căbești-Lacu Sărat, Lacu Sărat, Bihor, 417384, România"
486,Lage DE,8.7919583,51.9914084,"Lage, Kreis Lippe, Nordrhein-Westfalen, 32791, Deutschland"
487,Laichingen DE,9.6861474,48.4896773,"Laichingen, Gemeindeverwaltungsverband Laichinger Alb, Alb-Donau-Kreis, Baden-Württemberg, 89150, Deutschland"
488,Landesbergen DE,9.1238142,52.5610203,"Landesbergen, Samtgemeinde Mittelweser, Landkreis Nienburg/Weser, Niedersachsen, 31628, Deutschland"
489,Lauchstädt DE,11.8679537,51.3874297,"Goethestadt Bad Lauchstädt, Saalekreis, Sachsen-Anhalt, 06246, Deutschland"
490,Laufenburg DE,8.0599414,47.5671976,"Laufenburg (Baden), Landkreis Waldshut, Baden-Württemberg, 79725, Deutschland"
491,Lehrte DE,9.9748557,52.3749334,"Lehrte, Region Hannover, Niedersachsen, 31275, Deutschland"
492,Lelystad NL,5.4768915,52.5150949,"Lelystad, Flevoland, Nederland"
493,Lemesany SK,21.2719693,48.851165,"Lemešany, okres Prešov, Prešovský kraj, Východné Slovensko, 082 03, Slovensko"
494,Leupolz AT,,,
495,Levice HU,,,
496,Levice SK,18.6000869,48.2163194,"Levice, okres Levice, Nitriansky kraj, Západné Slovensko, Slovensko"
497,Lienz AT,12.750316209629112,46.82958615,"Stadt Lienz, Bezirk Lienz, Tirol, 9900, Österreich"
498,Liskovec CZ,16.7842347,49.7237248,"Lískovec, Městečko Trnávka, okres Svitavy, Pardubický kraj, Severovýchod, Česko"
499,Liskovec SK,,,
500,Liter HU,18.007435849524214,47.0908363,"Litér, Balatonalmádi járás, Veszprém megye, Közép-Dunántúl, Dunántúl, 8196, Magyarország"
501,Lotru RO,23.9380289,45.4285608,"Lotru, 247335, România"
502,Louwsmeer NL,5.8186108,53.1920549,"Louwsmeerstraat, Wielenpôlle, Leeuwarden, Fryslân, Nederland, 8936AD, Nederland"
503,Lubmin DE,13.612798,54.1318409,"Lubmin, Vorpommern-Greifswald, Mecklenburg-Vorpommern, Deutschland"
504,Ludersheim DE,11.32885,49.3955803,"Ludersheim, Altdorf bei Nürnberg, Landkreis Nürnberger Land, Bayern, 90518, Deutschland"
505,Lübeck DE,10.684738,53.866444,"Lübeck, Markt, Innenstadt, Lübeck, Schleswig-Holstein, 23552, Deutschland"
506,Lüneburg DE,10.407855,53.248706,"Lüneburg, Niedersachsen, 21339, Deutschland"
507,Lüdershagen DE,12.6096536,54.3062345,"Lüdershagen, Barth, Vorpommern-Rügen, Mecklenburg-Vorpommern, Deutschland"
508,MAASBRACHT BE,,,
509,MAERLANT BE,4.378063695546902,50.84129805,"Convent Van Maerlant, Rue Van Maerlant - Van Maerlantstraat, Quartier européen - Europese Wijk, Bruxelles - Brussel, Ville de Bruxelles - Stad Brussel, Brussel-Hoofdstad - Bruxelles-Capitale, Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest, 1000, België / Belgique / Belgien"
510,MAMBELIN FR,,,
511,MANDARINS FR,-0.556393,46.9255605,"Les Mandarins, Nueil-les-Aubiers, Bressuire, Deux-Sèvres, Nouvelle-Aquitaine, France métropolitaine, 79250, France"
512,MARCOURT BE,5.5268173,50.2145396,"Marcourt, Rendeux, Marche-en-Famenne, Luxembourg, Wallonie, 6987, België / Belgique / Belgien"
513,MARLENHEIM FR,7.509815889337868,48.620832750000005,"Marlenheim, Molsheim, Bas-Rhin, Grand Est, France métropolitaine, 67520, France"
514,MARMAGNE FR,4.383615984341768,47.641400700000005,"Marmagne, Montbard, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21500, France"
515,MARQUIS LE FR,-1.7061444,48.0415999,"Marquis, 6bis, Avenue de la Marionnais, Le Patis Cholet, Chartres-de-Bretagne, Rennes, Ille-et-Vilaine, Bretagne, France métropolitaine, 35131, France"
516,MARSILLON FR,-0.5999697,43.3907503,"Marsillon, Os-Marsillon, Pau, Pyrénées-Atlantiques, Nouvelle-Aquitaine, France métropolitaine, 64150, France"
517,MARTYRE LA FR,-4.167842869971915,48.43428645,"La Martyre, Brest, Finistère, Bretagne, France métropolitaine, 29800, France"
518,MASSENHOVEN BE,4.6349603,51.1990199,"Massenhoven, Zandhoven, Antwerpen, Vlaanderen, 2240, België / Belgique / Belgien"
519,MASTAING BE,,,
520,MASTAING FR,3.2966894105186673,50.3075601,"Mastaing, Valenciennes, Nord, Hauts-de-France, France métropolitaine, 59172, France"
521,MAZURES FR,2.4148978,48.1742119,"Mazures, Échilleuses, Pithiviers, Loiret, Centre-Val de Loire, France métropolitaine, 45390, France"
522,MEERHOUT BE,5.0772388,51.1317433,"Meerhout, Turnhout, Antwerpen, Vlaanderen, 2450, België / Belgique / Belgien"
523,MENTON TRINITE VICTOR FR,7.5029213,43.7753495,"Menton, Nice, Alpes-Maritimes, Provence-Alpes-Côte d'Azur, France métropolitaine, 06500, France"
524,MENUEL FR,-1.614217,49.4973976,"Hameau Menuel, Rocheville, Cherbourg, Manche, Normandie, France métropolitaine, 50260, France"
525,MERCATOR BE,4.697289,50.8824317,"Mercator, Mercatorpad, Hertogensite, Leuven, Vlaams-Brabant, Vlaanderen, 3000, België / Belgique / Belgien"
526,MERSUR-SEINE FR,,,
527,MEZEROLLES FR,2.23495,50.18663,"Mézerolles, Amiens, Somme, Hauts-de-France, France métropolitaine, 80600, France"
528,MIKULOWA PL,15.1087348,51.0807728,"Mikułowa, gmina Sulików, powiat zgorzelecki, województwo dolnośląskie, Polska"
529,MILOSNA PL,15.51022,51.0124569,"Lubomierz, gmina Lubomierz, powiat lwówecki, województwo dolnośląskie, Polska"
530,MIONS FR,4.9570975,45.6638963,"Mions, Lyon, Métropole de Lyon, Circonscription départementale du Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69780, France"
531,MOKRE PL,21.1922616,52.4446982,"Mokre, gmina Radzymin, powiat wołomiński, województwo mazowieckie, 00-410, Polska"
532,MOLIERE FR,4.7456814,44.9444694,"Moliere, Champis, Tournon-sur-Rhône, Ardèche, Auvergne-Rhône-Alpes, France métropolitaine, 07440, France"
533,MONCEAU BE,3.7531458,50.3972433,"Monceau (Elouges), Dour, Mons, Hainaut, Wallonie, 7370, België / Belgique / Belgien"
534,MONCEAU FR,2.3085925,48.8802919,"Monceau, Place de la République Dominicaine, Quartier de la Plaine-de-Monceau, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France"
535,MONT-SAINT-MARTIN BE,5.5678528,50.6451365,"Mont Saint-Martin, Pierreuse, Liège, Wallonie, 4000, België / Belgique / Belgien"
536,MONTAGNLES-LANCHES FR,,,
537,MONTEZIC POSTE EXTERIEUR FR,2.636816820313072,44.7207218,"Montézic, Rodez, Aveyron, Occitanie, France métropolitaine, 12460, France"
538,MORBRAS FR,2.6415484,48.7916077,"Morbras, Avenue du Grand Étang, Roissy-en-Brie, Torcy, Seine-et-Marne, Île-de-France, France métropolitaine, 77680, France"
539,MORY PL,21.0589564,52.6131959,"Mory, gmina Pokrzywnica, powiat pułtuski, województwo mazowieckie, Polska"
540,MORZYCZYN PL,18.4063267,52.431362,"Morzyczyn, gmina Wierzbinek, powiat koniński, województwo wielkopolskie, 62-619, Polska"
541,MOSCISKA PL,23.5552065,53.0230164,"Mościska, gmina Michałowo, powiat białostocki, województwo podlaskie, Polska"
542,MOSZCZENICA PL,19.67660746199884,51.50468995,"gmina Moszczenica, powiat piotrkowski, województwo łódzkie, 97-310, Polska"
543,MOULAINE BE,,,
544,MOULAINE FR,5.8170894,49.5017543,"Moulaine, Saint-Charles, Haucourt-Moulaine, Briey, Meurthe-et-Moselle, Grand Est, France métropolitaine, 54860, France"
545,MT-SAINT-MARTIN FR,3.6364399453041294,49.27568225,"Mont-Saint-Martin, Soissons, Aisne, Hauts-de-France, France métropolitaine, 02220, France"
546,MUHLBACH FR,7.7118218,48.4006102,"Muhlbach, Gerstheim, Erstein, Sélestat-Erstein, Bas-Rhin, Grand Est, France métropolitaine, 67150, France"
547,Maade DE,8.0700492,53.5401606,"Maade, Sande, Wangerland, Landkreis Friesland, Niedersachsen, 26389, Deutschland"
548,Maasbracht NL,5.8830683,51.1428567,"Maasbracht, Maasgouw, Limburg, Nederland"
549,Maasvlakte NL,4.0197987,51.9543525,"Maasvlakte, Rotterdam, Zuid-Holland, Nederland"
550,Malchow DE,12.4245172,53.4775641,"Malchow, Mecklenburgische Seenplatte, Mecklenburg-Vorpommern, 17213, Deutschland"
551,Malesice CZ,14.4986466,50.0823383,"Malešice, Hlavní město Praha, Praha, 10800, Česko"
552,Marbach DE,10.9875835,50.9967909,"Marbach, Erfurt, Thüringen, 99092, Deutschland"
553,Maribor AT,,,
554,Maribor SI,15.6455854,46.5576439,"Maribor, 2000, Slovenija"
555,Marienberg DE,13.163188,50.6507279,"Marienberg, Erzgebirgskreis, Sachsen, 09496, Deutschland"
556,Mariselu RO,24.5080945,47.0119276,"Mărișelu, Bistrița-Năsăud, 427150, România"
557,Marke DE,11.2222702,51.1035989,"Marke, Am Ettersberg, Landkreis Weimarer Land, Thüringen, Deutschland"
558,Martonvasar HU,18.7687291,47.3299049,"Martonvásár, Martonvásári járás, Fejér megye, Közép-Dunántúl, Dunántúl, 2462, Magyarország"
559,Marzahn DE,13.563142,52.5429481,"Marzahn, Marzahn-Hellersdorf, Berlin, Deutschland"
560,Maximiliansau DE,8.2869901,49.0344882,"Maximiliansau, Wörth am Rhein, Landkreis Germersheim, Rheinland-Pfalz, 76767, Deutschland"
561,Mayrhofen AT,11.8638664,47.1672188,"Marktgemeinde Mayrhofen, Bezirk Schwaz, Tirol, Österreich"
562,Mechlenreuth DE,11.801791,50.1718024,"Mechlenreuth, Münchberg, Landkreis Hof, Bayern, 95213, Deutschland"
563,Mecklar DE,9.7612468,50.9174645,"Mecklar, Ludwigsau, Landkreis Hersfeld-Rotenburg, Hessen, 36251, Deutschland"
564,Medgidia Sud RO,28.26327032381466,44.259589649999995,"Tribunalul Medgidia, Bulevardul Independenței, Medgidia, Constanța, 905600, România"
565,Meduric HR,16.9382338,45.4579806,"Međurić, Grad Kutina, Sisačko-moslavačka županija, Hrvatska"
566,Medzibrod SK,19.3571083,48.7933995,"Medzibrod, okres Banská Bystrica, Banskobystrický kraj, Stredné Slovensko, 976 96, Slovensko"
567,Meeden DE,8.1241078,53.4320753,"Meedenstraße, Wehgast, Varel, Landkreis Friesland, Niedersachsen, 26316, Deutschland"
568,Meeden NL,6.9282183,53.1387389,"Meeden, Midden-Groningen, Groningen, Nederland"
569,Mehrum DE,10.0945772,52.3053661,"Mehrum, Hohenhameln, Landkreis Peine, Niedersachsen, 31249, Deutschland"
570,Meiningen AT,9.575875935969874,47.300142300000005,"Gemeinde Meiningen, Bezirk Feldkirch, Vorarlberg, 6812, Österreich"
571,Meiningen DE,10.4153029,50.56761,"Meiningen, Ost, Kernstadt Meiningen, Meiningen, Landkreis Schmalkalden-Meiningen, Thüringen, 98617, Deutschland"
572,Meissen DE,13.4704939,51.1630871,"Meißen, Sachsen, Deutschland"
573,Meitingen DE,10.85,48.55,"Meitingen, Landkreis Augsburg, Bayern, 86405, Deutschland"
574,Melina HR,14.5814405,45.2796322,"Melina, 79a, Bakarac, Grad Kraljevica, Primorsko-goranska županija, 51261, Hrvatska"
575,Melina SI,14.2377853,45.6646282,"Melina, Pivka, 6257, Slovenija"
576,Meppen DE,7.2980648,52.6959802,"Meppen, Bahnhofstraße, Neustadt, Meppen, Landkreis Emsland, Niedersachsen, 49716, Deutschland"
577,Metzingen DE,9.2831201,48.5397247,"Metzingen, Gemeindeverwaltungsverband Metzingen, Landkreis Reutlingen, Baden-Württemberg, 72555, Deutschland"
578,Mikulowa DE,,,
579,Milin CZ,14.0461362,49.6321628,"Milín, okres Příbram, Střední Čechy, 26231, Česko"
580,Mintia RO,22.8482887,45.9233599,"Mintia, Hunedoara, 337532, România"
581,Mirovka CZ,15.619278,49.5798222,"Mírovka, Havlíčkův Brod, okres Havlíčkův Brod, Kraj Vysočina, Jihovýchod, 58221, Česko"
582,Mitte DE,13.4040601,52.5178855,"Mitte, Berlin, Deutschland"
583,Mochovce SK,18.438051160434934,48.2647477,"Mochovce, Kalná nad Hronom, okres Levice, Nitriansky kraj, Západné Slovensko, 935 39, Slovensko"
584,Moldava SK,19.3291139,49.0018157,"Moldava, Liptovská Štiavnica, okres Ružomberok, Žilinský kraj, Stredné Slovensko, 03471, Slovensko"
585,Mostar HR,15.3885938,44.0959151,"Mostar, Zemunik Donji, Općina Zemunik Donji, Zadarska županija, 23222, Hrvatska"
586,Mraclin HR,16.0953762,45.666532,"Mraclin, Grad Velika Gorica, Zagrebačka županija, 10419, Hrvatska"
587,Mühlhausen DE,10.4589044,51.2094255,"Mühlhausen, Unstrut-Hainich-Kreis, Thüringen, Deutschland"
588,Muhlbach DE,10.4589819,48.1230183,"Mühlbach, Pfaffenhausen, Landkreis Unterallgäu, Bayern, 86470, Deutschland"
589,Mukacevo RO,22.7185112,48.4421438,"Мукачево, Мукачівська міська громада, Мукачівський район, Закарпатська область, Україна"
590,Mukachevo HU,,,
591,Mukachevo SK,,,
592,Munteni RO,22.6949164,46.8779311,"Munteni, Bihor, 417112, România"
593,NAREW PL,22.8084169,53.1154064,"Narew, Kurowo-Kolonia, gmina Kobylin-Borzymy, powiat wysokomazowiecki, województwo podlaskie, Polska"
594,NEMO CONVERTOR STATION BE,,,
595,NEOULES FR,6.0311203024636955,43.29083875,"Néoules, Brignoles, Var, Provence-Alpes-Côte d'Azur, France métropolitaine, 83136, France"
596,NEUVES-MAISONS FR,6.107466519724531,48.61639975,"Neuves-Maisons, Nancy, Meurthe-et-Moselle, Grand Est, France métropolitaine, 54230, France"
597,NOSOVICE PL,,,
598,Nadab HU,,,
599,Nadab RO,21.5098836,46.4818073,"Nădab, Chișineu-Criș, Arad, 315101, România"
600,Nehden DE,8.6369892,51.4360822,"Nehden, Brilon, Hochsauerlandkreis, Nordrhein-Westfalen, Deutschland"
601,Neünhagen DE,,,
602,Neufinsing DE,11.8042527,48.2210641,"Neufinsing, Finsing, Landkreis Erding, Bayern, 85464, Deutschland"
603,Neurott DE,8.6479725,50.0016104,"Neurott, Langen, Landkreis Offenbach, Hessen, 63225, Deutschland"
604,Neusiedl AT,15.6967215,48.3567405,"Neusiedl, Gemeinde Nußdorf ob der Traisen, Bezirk St. Pölten, Niederösterreich, 3134, Österreich"
605,Neusiedl HU,,,
606,Neznasov CZ,14.3791881,49.2319957,"Neznašov, Všemyslice, okres České Budějovice, Jihočeský kraj, Jihozápad, 37302, Česko"
607,Niederlangen DE,7.2805369,52.8572175,"Niederlangen, Samtgemeinde Lathen, Landkreis Emsland, Niedersachsen, 49779, Deutschland"
608,Niederrhein NL,,,
609,Niederstotzingen DE,10.2332512,48.5408791,"Niederstotzingen, GVV Sontheim-Niederstotzingen, Landkreis Heidenheim, Baden-Württemberg, 89168, Deutschland"
610,Niedervieland DE,8.7018135,53.0993344,"Niedervieland, Seehausen, Stadtbezirk Bremen-Süd, Bremen, 28197, Deutschland"
611,Nosovice CZ,18.426381,49.6606723,"Nošovice, okres Frýdek-Místek, Moravskoslezský kraj, Moravskoslezsko, 73951, Česko"
612,Nosovice SK,,,
613,OBERZIER BE,,,
614,OFFSHORE SWITCHYARD BE,,,
615,OFFSHORE WINDPARK BE,,,
616,OLSZTYN MATKI PL,20.3450702,53.8350372,"Mątki, gmina Jonkowo, powiat olsztyński, województwo warmińsko-mazurskie, 11-042, Polska"
617,OLSZTYN PL,20.47778052818325,53.7767239,"Olsztyn, województwo warmińsko-mazurskie, Polska"
618,OLSZTYN-MATK PL,,,
619,OLTARZEW PL,20.7641995,52.2117748,"Ołtarzew, gmina Ożarów Mazowiecki, powiat warszawski zachodni, województwo mazowieckie, Polska"
620,OSTROLEKA PL,21.574868231939817,53.07803115,"Ostrołęka, województwo mazowieckie, Polska"
621,OSTROW WLKP PL,18.1216667,52.2016667,"Ostrów, Sławsk, gmina Rzgów, powiat koniński, województwo wielkopolskie, 62-585, Polska"
622,OSTROWIEC PL,22.4869363,52.3649067,"Ostrowiec, gmina Repki, powiat sokołowski, województwo mazowieckie, 08-307, Polska"
623,OUDON FR,-1.269830460202931,47.3530321,"Oudon, Châteaubriant-Ancenis, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44521, France"
624,OXYLUX BE,,,
625,Oberbachern DE,11.3686997,48.2820287,"Oberbachern, Bergkirchen, Landkreis Dachau, Bayern, 85232, Deutschland"
626,Oberbrunn DE,12.4163718,47.9642975,"Oberbrunn, Pittenhart, Obing (VGem), Landkreis Traunstein, Bayern, 83132, Deutschland"
627,Oberhaid DE,7.7203453,50.5081833,"Oberhaid, Ransbach-Baumbach, Westerwaldkreis, Rheinland-Pfalz, Deutschland"
628,Oberjettingen DE,8.7743305,48.575961,"Oberjettingen, Jettingen, Gemeindeverwaltungsverband Oberes Gäu, Landkreis Böblingen, Baden-Württemberg, 71131, Deutschland"
629,Obermooweiler DE,9.8063126,47.6531193,"Obermooweiler, Wangen im Allgäu, Verwaltungsgemeinschaft Wangen im Allgäu, Landkreis Ravensburg, Baden-Württemberg, 88239, Deutschland"
630,Obersielach AT,14.6839906,46.6630774,"Obersielach, Sankt Peter am Wallersberg, Völkermarkt, Bezirk Völkermarkt, Kärnten, 9100, Österreich"
631,Obersielach SI,,,
632,Oberwald DE,8.1907849,48.8650363,"Oberwald, Rastatt, Vereinbarte Verwaltungsgemeinschaft Rastatt, Landkreis Rastatt, Baden-Württemberg, 76437, Deutschland"
633,Oberzier NL,,,
634,Ocsa HU,19.259562691321467,47.28689315,"Ócsa, Gyáli járás, Pest megye, Közép-Magyarország, 2364, Magyarország"
635,Oftringen DE,,,
636,Ohlensehlen DE,8.9084552,52.5556397,"Woltringhausen, Ohlensehlen, Woltringhausen, Uchte, Samtgemeinde Uchte, Landkreis Nienburg/Weser, Niedersachsen, 31600, Deutschland"
637,Okroglo SI,14.5863472,46.2723405,"Okroglo, Bistričica, Kamnik, Upravna Enota Kamnik, 1242, Slovenija"
638,Oostzaan NL,4.868548732505015,52.45218065,"Oostzaan, Noord-Holland, Nederland"
639,Opocinek CZ,15.645391502987902,50.033069600000005,"Opočínek, Pardubice, okres Pardubice, Pardubický kraj, Severovýchod, Česko"
640,Oradea Sud RO,21.8959981,47.035754,"Oradea, Calea Aradului, Ioșia Sud, Oradea, Zona Metropolitană Oradea, Bihor, 410240, România"
641,Oroszlany HU,18.3148401,47.4897011,"Oroszlány, Oroszlányi járás, Komárom-Esztergom megye, Közép-Dunántúl, Dunántúl, 2840, Magyarország"
642,Oststeiermark AT,15.8839319,46.872154,"Trautmannsdorf in Oststeiermark, Bad Gleichenberg, Bezirk Südoststeiermark, Steiermark, 8344, Österreich"
643,Otelarie H RO,27.5630113,47.1170473,"Oțelărie, DJ248, Valea Adâncă, Miroslava, Zona Metropolitană Iași, Iași, 707317, România"
644,Otrokovice CZ,17.53427813299387,49.215040099999996,"Otrokovice, okres Zlín, Zlínský kraj, Střední Morava, Česko"
645,Ottenhofen DE,11.8799783,48.2157282,"Ottenhofen, Oberneuching (VGem), Landkreis Erding, Bayern, Deutschland"
646,Oudehaske NL,5.8725929,52.9561086,"Oudehaske, De Fryske Marren, Fryslân, Nederland"
647,Ovenstädt DE,8.9740823,52.4174489,"Ovenstädt, Petershagen, Kreis Minden-Lübbecke, Nordrhein-Westfalen, 32469, Deutschland"
648,P. Biskupice SK,19.829181014106084,48.2454873,"Biskupice, okres Lučenec, Banskobystrický kraj, Stredné Slovensko, Slovensko"
